song URL,chords
copyrighted content — ask author for info.,"['F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'E-', 'F', 'C', 'F', 'F', 'G', 'C', 'F', 'C', 'F', 'C', 'E-', 'F', 'C', 'F', 'F', 'G', 'C', 'C', 'G', 'G', 'A-', 'A-', 'G', 'F', 'C', 'A-', 'A-', 'G', 'F', 'C', 'F', 'C', 'F', 'C', 'A-', 'G', 'F', 'F', 'F', 'F', 'C', 'F', 'C', 'F', 'C', 'E-', 'F', 'C', 'F', 'F', 'G', 'C', 'C', 'G', 'G', 'A-', 'A-', 'G', 'F', 'C', 'A-', 'A-', 'G', 'F', 'C', 'F', 'C', 'F', 'C', 'A-', 'G', 'F', 'F', 'F', 'F', 'C', 'G', 'F', 'G', 'C', 'F', 'F', 'G', 'C', 'C', 'G', 'G', 'A-', 'G', 'F', 'C', 'A-', 'G', 'F', 'F', 'F', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'A-', 'G', 'F', 'F', 'C', 'G', 'A-', 'A-', 'G', 'F', 'C', 'A-', 'A-', 'G', 'F', 'C', 'F', 'C', 'F', 'C', 'A-', 'G', 'F', 'F', 'F', 'A-', 'A-', 'G', 'F', 'C', 'A-', 'A-', 'G', 'F', 'C', 'F', 'C', 'F', 'C', 'A-', 'G', 'F', 'F', 'F', 'F', 'C']"
copyrighted content — ask author for info.,"['A-', 'A-', 'G', 'F', 'A-', 'G', 'F', 'C', 'G', 'Dm', 'A-', 'G', 'F', 'Dm', 'A-', 'G', 'F', 'A-', 'G', 'F', 'G', 'C', 'A-', 'F', 'G', 'A-', 'G', 'F', 'A-', 'G', 'F', 'C', 'G', 'Dm', 'A-', 'G', 'F', 'Dm', 'A-', 'G', 'F', 'A-', 'G', 'F', 'G', 'C', 'A-', 'F', 'G', 'A-', 'G', 'F', 'A-', 'G', 'F', 'C', 'G', 'Dm', 'A-', 'G', 'F', 'Dm', 'A-', 'G', 'F', 'A-', 'G', 'F', 'G', 'C', 'A-', 'F', 'G', 'C', 'C/B', 'A-', 'G', 'F', 'C', 'Dm', 'F', 'G', 'C', 'A-', 'G', 'F', 'A-', 'G', 'F', 'C', 'G', 'Dm', 'A-', 'G', 'F', 'Dm', 'A-', 'G', 'F', 'A-', 'G', 'F', 'G', 'C', 'A-', 'F', 'G', 'C', 'C/B', 'A-', 'G', 'F', 'C', 'Dm', 'F', 'G', 'C']"
copyrighted content — ask author for info.,"['C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'G', 'C', 'F', 'C', 'F', 'G', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'G', 'C', 'F', 'C', 'F', 'G', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'G', 'C', 'F', 'C', 'F', 'G', 'C', 'F', 'C', 'F', 'G', 'F', 'F', 'G', 'F', 'G', 'F', 'G', 'F', 'C']"
copyrighted content — ask author for info.,"['C', 'F', 'G', 'C', 'G', 'Dm', 'F', 'C', 'G', 'Dm', 'F', 'C', 'G', 'Dm', 'F', 'C', 'G', 'Dm', 'F', 'A-', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'C', 'G', 'Dm', 'F', 'C', 'G', 'Dm', 'F', 'C', 'G', 'Dm', 'F', 'A-', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'C', 'G', 'Dm', 'F', 'A-', 'F', 'G', 'C', 'C', 'F', 'G', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C']"
copyrighted content — ask author for info.,"['F', 'C', 'F5add6', 'G2', 'F', 'C', 'F5add6', 'G2', 'F', 'C', 'F5add6', 'G2', 'F', 'C', 'F5add6', 'G2', 'F', 'C', 'F5add6', 'G2', 'Dm', 'F', 'C', 'G2', 'F', 'C', 'F5add6', 'G2', 'F', 'C', 'F5add6', 'G2', 'F', 'C', 'F5add6', 'G2', 'F', 'C', 'F5add6', 'G2', 'F', 'C', 'F5add6', 'G2', 'F', 'C', 'F5add6', 'G2', 'Dm', 'F', 'C', 'G2', 'F', 'C', 'F5add6', 'G2', 'F', 'C', 'F5add6', 'G2', 'F', 'C', 'F5add6', 'G2', 'F', 'C', 'F5add6', 'G2', 'F', 'C', 'F5add6', 'G2', 'F', 'F', 'C', 'F5add6', 'G2', 'F', 'F', 'C', 'F5add6', 'G2', 'F', 'C', 'F5add6', 'G2', 'F', 'F', 'C', 'F5add6', 'G2', 'F', 'F', 'C', 'F5add6', 'G2']"
copyrighted content — ask author for info.,"['C', 'G', 'F', 'C', 'G', 'F', 'C', 'G', 'F', 'G', 'C', 'G', 'F', 'G', 'C', 'G', 'F', 'G', 'C', 'G', 'F', 'G', 'C', 'G', 'F', 'C', 'C', 'G', 'F', 'C', 'G', 'F', 'C', 'G', 'F', 'C', 'G', 'F', 'C', 'G', 'F', 'G', 'C', 'G', 'F', 'G', 'C', 'C', 'G', 'F', 'C', 'C', 'G', 'F', 'C', 'G', 'F', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'G', 'F', 'C', 'G', 'F', 'C', 'G', 'F', 'C', 'G', 'F', 'C']"
copyrighted content — ask author for info.,"['A-', 'A4', 'A-', 'E-', 'A-', 'F', 'Dm', 'A-', 'C', 'F', 'Dm', 'F', 'G/F', 'Dm', 'C', 'E-', 'Em/D', 'C', 'E-', 'Em/D', 'C', 'E-', 'Em/D', 'A-', 'G', 'C', 'E-', 'Em/D', 'C', 'E-', 'Em/D', 'C', 'E-', 'Em/D', 'A-', 'G', 'F', 'Dm', 'A-', 'E-', 'A-', 'F', 'Dm', 'A-', 'C', 'F', 'Dm', 'F', 'G/F', 'Dm', 'C', 'E-', 'Em/D', 'C', 'E-', 'Em/D', 'C', 'E-', 'Em/D', 'A-', 'G', 'F', 'Dm', 'A-', 'E-', 'A-', 'F', 'Dm', 'A-', 'C', 'F', 'Dm', 'F', 'G/F', 'Dm', 'A-', 'A4']"
copyrighted content — ask author for info.,"['A-', 'F', 'C', 'G', 'A-', 'F', 'C', 'G', 'A-', 'F', 'C', 'G', 'A-', 'F', 'C', 'G', 'A-', 'F', 'C', 'G', 'A-', 'F', 'C', 'G', 'A-', 'F', 'C', 'G', 'A-', 'F', 'C', 'G', 'A-', 'F', 'C', 'G', 'A-', 'F', 'C', 'G']"
copyrighted content — ask author for info.,"['E-', 'C', 'E-', 'C', 'E-', 'C', 'E-', 'C', 'E-', 'C', 'E-', 'C', 'E-', 'C', 'E-', 'C', 'E-', 'C', 'E-', 'C', 'E-', 'C', 'E-', 'C', 'E-', 'C', 'E-', 'C', 'E-', 'C', 'E-', 'C', 'E-', 'C', 'E-', 'C', 'E-', 'C', 'E-', 'C', 'E-', 'C', 'E-', 'C', 'E-', 'C', 'E-', 'C', 'E-', 'C']"
copyrighted content — ask author for info.,"['C', 'E-', 'C', 'E-', 'C', 'E-', 'F', 'C', 'G', 'F', 'C', 'G', 'C', 'E-', 'C', 'E-', 'F', 'C', 'G', 'F', 'C', 'G', 'F', 'A-', 'F', 'C', 'E-', 'F', 'G', 'C', 'E-', 'C', 'E-', 'F', 'C', 'G', 'F', 'C', 'G']"
copyrighted content — ask author for info.,"['A-', 'C', 'A-', 'C', 'C', 'A-', 'F', 'C', 'C', 'A-', 'F', 'C', 'A-', 'C', 'A-', 'C', 'C', 'A-', 'F', 'C', 'C', 'A-', 'F', 'C', 'G', 'F', 'F', 'C', 'A-', 'C', 'A-', 'C', 'C', 'A-', 'F', 'C', 'C', 'A-', 'F', 'C', 'G', 'F', 'F', 'C', 'A-', 'C', 'A-', 'F', 'C', 'G', 'F', 'C', 'A-', 'C', 'C', 'A-', 'F', 'C', 'C', 'A-', 'F', 'C', 'G', 'F', 'F', 'C', 'A-', 'C', 'C', 'C', 'C', 'C']"
copyrighted content — ask author for info.,"['Em/D', 'A7sus', 'C(add9)', 'C(add9)', 'G', 'G', 'D4', 'Em/D', 'Em/D', 'A7sus', 'C(add9)', 'G', 'A7sus', 'C(add9)', 'Em/D', 'A7sus', 'C(add9)', 'G', 'A7sus', 'C(add9)', 'Em/D', 'A7sus', 'C(add9)', 'G', 'A7sus', 'C(add9)', 'C(add9)', 'G', 'D4', 'Em/D', 'C(add9)', 'G', 'D4', 'Em/D', 'C(add9)', 'G', 'D4', 'Em/D', 'C(add9)', 'A7sus', 'C(add9)', 'A7sus', 'C(add9)', 'G', 'Dsus2', 'Em/D', 'C(add9)', 'Em/D', 'Em/D', 'A7sus', 'C(add9)', 'G', 'A7sus', 'C(add9)', 'Em/D', 'A7sus', 'C(add9)', 'G', 'A7sus', 'C(add9)', 'Em/D', 'A7sus', 'C(add9)', 'G', 'A7sus', 'C(add9)', 'C(add9)', 'G', 'D4', 'Em/D', 'C(add9)', 'G', 'D4', 'Em/D', 'C(add9)', 'G', 'D4', 'Em/D', 'C(add9)', 'A7sus', 'C(add9)', 'A7sus', 'C(add9)', 'C(add9)', 'A7sus', 'G', 'C(add9)', 'A7sus', 'G', 'C(add9)', 'G', 'Dsus2', 'Em/D', 'C(add9)', 'G', 'Dsus2', 'Em/D', 'C(add9)', 'G', 'Dsus2', 'Em/D', 'Dsus2', 'C(add9)', 'Dsus2', 'G', 'D4', 'Em/D']"
copyrighted content — ask author for info.,"['F', 'C', 'F', 'C', 'G', 'F', 'C', 'A-', 'F', 'C', 'F', 'C', 'G', 'F', 'C', 'G', 'A-', 'C', 'G', 'F', 'A-', 'C', 'G', 'F', 'C', 'F', 'C', 'G', 'F', 'C', 'A-', 'F', 'C', 'A-', 'C', 'F', 'A-', 'C', 'G', 'A-', 'C', 'G', 'F', 'A-', 'C', 'G', 'A-', 'C', 'G', 'F', 'A-', 'C', 'G', 'C', 'G', 'A-', 'C', 'G', 'A-', 'C', 'G', 'A-', 'F', 'C', 'G', 'F', 'C', 'F', 'C', 'G', 'F', 'C', 'A-', 'F', 'C', 'A-', 'C', 'F', 'A-', 'C', 'G', 'A-', 'C', 'G', 'F', 'A-', 'C', 'G', 'A-', 'C', 'G', 'F', 'A-', 'C', 'G', 'A-', 'C', 'G', 'F', 'A-', 'C', 'G', 'A-', 'C', 'G', 'F', 'A-', 'C', 'G']"
copyrighted content — ask author for info.,"['C', 'G', 'A-', 'F', 'C', 'G', 'A-', 'F', 'G', 'C', 'G', 'C', 'F', 'G', 'C', 'G', 'A-', 'F', 'C', 'G', 'F', 'G', 'C', 'C', 'G', 'A-', 'F', 'C', 'G', 'A-', 'F', 'G', 'C', 'G', 'C', 'F', 'G', 'C', 'G', 'A-', 'F', 'C', 'G', 'F', 'G', 'C', 'G', 'C', 'G', 'C', 'F', 'G', 'C', 'G', 'A-', 'F', 'C', 'G', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C']"
copyrighted content — ask author for info.,"['C', 'G', 'G4', 'F', 'C', 'Dm', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'G', 'F', 'G', 'F', 'G', 'F', 'G', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'F', 'C', 'G', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'G', 'F', 'G', 'F', 'G', 'F', 'C', 'G', 'F', 'G', 'F', 'G', 'F', 'G', 'F', 'G', 'F', 'G', 'F', 'C', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G4', 'F', 'C', 'G4', 'F', 'C', 'G4', 'F', 'C', 'G4', 'F', 'C', 'Dm', 'F', 'C', 'Dm', 'F', 'C', 'Dm', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'C', 'G', 'G4', 'F', 'F', 'C', 'Dm']"
copyrighted content — ask author for info.,"['C', 'C2', 'A-', 'Am/G', 'E-', 'F', 'G', 'C', 'C2', 'C', 'C', 'C2', 'A-', 'Am/G', 'E-', 'F', 'G', 'C', 'C2', 'C', 'E-', 'F', 'G', 'C', 'C2', 'C', 'C', 'C2', 'A-', 'Am/G', 'E-', 'F', 'G', 'C', 'C2', 'C', 'E-', 'F', 'G', 'C', 'C2', 'C', 'F', 'E-', 'A-', 'G', 'F', 'G', 'A-', 'G', 'C', 'C2', 'A-', 'Am/G', 'E-', 'F', 'G', 'C', 'C2', 'C', 'E-', 'F', 'G', 'C', 'C2', 'C', 'F', 'E-', 'A-', 'G', 'F', 'G', 'A-', 'F', 'E-', 'F', 'G', 'C', 'C2', 'C', 'E-', 'F', 'G', 'C', 'C2', 'C', 'C2', 'C', 'C2', 'C', 'C2', 'C', 'C2', 'C', 'C2', 'C', 'C2', 'C', 'C2', 'C', 'C', 'C2', 'C', 'C2', 'C', 'C', 'C2', 'C', 'C2', 'C', 'C2', 'C', 'C2']"
copyrighted content — ask author for info.,"['Am/G', 'A-', 'F', 'C', 'C4', 'F', 'G', 'A-', 'F', 'C', 'A-', 'F', 'C', 'F', 'G', 'Am/G', 'F', 'C', 'A-', 'F', 'C', 'A-', 'F', 'C', 'F', 'G', 'C', 'A-', 'F', 'C', 'A-', 'F', 'C', 'F', 'G', 'Am/G', 'F', 'C', 'A-', 'F', 'C', 'A-', 'F', 'C', 'F', 'G', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'A-', 'F', 'F', 'C', 'A-', 'F', 'C', 'F', 'G', 'C', 'A-', 'F', 'C', 'A-', 'F', 'C', 'F', 'G', 'C', 'A-', 'F', 'C', 'A-', 'F', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'C4', 'C']"
copyrighted content — ask author for info.,"['C', 'G', 'A-', 'F', 'A-', 'C', 'G', 'Dm', 'C', 'G', 'A-', 'F', 'A-', 'C', 'G', 'Dm', 'C', 'G', 'A-', 'F', 'A-', 'C', 'G', 'Dm', 'C', 'G', 'A-', 'F', 'A-', 'C', 'G', 'Dm', 'C', 'G', 'A-', 'F', 'C', 'G', 'A-', 'E-', 'F', 'C', 'G', 'A-', 'F', 'A-', 'C', 'G', 'Dm', 'C', 'G', 'A-', 'F', 'A-', 'C', 'G', 'Dm', 'C', 'G', 'A-', 'F', 'C', 'G', 'A-', 'E-', 'F', 'C', 'G', 'A-', 'F', 'A-', 'C', 'G', 'Dm', 'C', 'G', 'A-', 'F', 'A-', 'C', 'G', 'Dm', 'C', 'G', 'A-', 'F', 'A-', 'C', 'G', 'Dm', 'C', 'G', 'A-', 'F', 'C', 'G', 'A-', 'F', 'C', 'G', 'A-', 'F', 'C', 'G', 'A-', 'F', 'C', 'G', 'A-', 'F', 'C', 'G', 'A-', 'E-', 'F', 'C', 'G', 'A-', 'F', 'C', 'G', 'A-', 'E-', 'F', 'C']"
copyrighted content — ask author for info.,"['C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G', 'C', 'C4', 'C4', 'C', 'G']"
copyrighted content — ask author for info.,"['C', 'Dm', 'C', 'Dm', 'C', 'Dm', 'C', 'Dm', 'C', 'Dm', 'C', 'Dm', 'E-', 'F', 'C', 'Dm', 'E-', 'F', 'C', 'Dm', 'C', 'Dm', 'C', 'Dm', 'C', 'Dm', 'C', 'Dm', 'C', 'Dm', 'C', 'Dm', 'E-', 'F', 'C', 'Dm', 'E-', 'F', 'C', 'Dm', 'A-', 'F', 'C', 'G', 'A-', 'F', 'G', 'C', 'Dm', 'C', 'Dm']"
copyrighted content — ask author for info.,"['A-', 'F', 'G', 'C', 'A-', 'F', 'C', 'F', 'G', 'C', 'A-', 'F', 'G', 'C', 'A-', 'F', 'C', 'F', 'G', 'C', 'A-', 'F', 'G', 'C', 'A-', 'F', 'C', 'F', 'G', 'C', 'A-', 'F', 'G', 'C', 'A-', 'F', 'C', 'F', 'G', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'A-', 'F', 'C', 'A-', 'F', 'C', 'F', 'G', 'C', 'A-', 'F', 'G', 'C', 'A-', 'F', 'C', 'F', 'G', 'C', 'A-', 'F', 'G', 'C', 'A-', 'F', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C']"
copyrighted content — ask author for info.,"['A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'F/G', 'C', 'G', 'F/G', 'C', 'G', 'F/G', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'F/G', 'C', 'G', 'F/G', 'C', 'G', 'F/G', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'F/G', 'C', 'G', 'F/G', 'C', 'G', 'F/G', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G', 'A-', 'F/G', 'C', 'G']"
copyrighted content — ask author for info.,"['C', 'G', 'F', 'G', 'C', 'G', 'F', 'G', 'C', 'G', 'F', 'G', 'C', 'G', 'F', 'G', 'C', 'G', 'F', 'G', 'C', 'G', 'F', 'G', 'C', 'G', 'F', 'G', 'C', 'G', 'F', 'G', 'C', 'G', 'F', 'G', 'C', 'G', 'F', 'G', 'C', 'G', 'F', 'G', 'C', 'G', 'F', 'G', 'F', 'G', 'C', 'G', 'F', 'G', 'C', 'G', 'F', 'G', 'C', 'C', 'G', 'F', 'G', 'C', 'G', 'C', 'G', 'F', 'G', 'C', 'G', 'F', 'G']"
copyrighted content — ask author for info.,"['F', 'C', 'F', 'C', 'Dm', 'A-', 'F', 'C', 'G', 'F', 'A-', 'F', 'G', 'C', 'F', 'F', 'C', 'C', 'F', 'F', 'C', 'C', 'G', 'F', 'A-', 'F', 'G', 'C', 'F', 'C', 'F', 'C', 'Dm', 'A-', 'F', 'C', 'G', 'F', 'A-', 'F', 'G', 'C', 'F', 'C', 'F', 'C']"
copyrighted content — ask author for info.,"['C', 'A-', 'G', 'F', 'C', 'A-', 'G', 'F', 'C', 'A-', 'G', 'F', 'C', 'A-', 'G', 'F', 'C', 'A-', 'G', 'F', 'C', 'A-', 'G', 'F', 'C', 'A-', 'G', 'F', 'C', 'A-', 'G', 'F', 'C', 'A-', 'G', 'F', 'C', 'A-', 'G', 'F', 'F', 'C', 'F', 'G', 'G', 'C', 'A-', 'G', 'F', 'C', 'A-', 'G', 'F', 'C', 'A-', 'G', 'F', 'C', 'A-', 'G', 'F', 'C', 'A-', 'G', 'F', 'C', 'A-', 'G', 'F', 'F', 'C', 'F', 'G', 'G', 'G', 'C', 'A-', 'G', 'F', 'C', 'A-', 'G', 'F', 'C', 'A-', 'G', 'F', 'C', 'A-', 'G', 'F', 'F', 'C', 'F', 'G', 'G', 'A-', 'G', 'F', 'A-', 'G', 'F', 'A-', 'G', 'F', 'C', 'A-', 'G', 'F', 'C', 'A-', 'G', 'F', 'C', 'A-', 'G', 'F', 'C', 'A-', 'G', 'F']"
copyrighted content — ask author for info.,"['C', 'C(add9)', 'C', 'C(add9)', 'C', 'Dm', 'F', 'C', 'F', 'G', 'G', 'Dm', 'F', 'C', 'F', 'G', 'G', 'Dm', 'F', 'C', 'F', 'G', 'G', 'Dm', 'F', 'C', 'F', 'G', 'C', 'C(add9)', 'C', 'E-', 'F', 'C', 'G', 'C', 'C(add9)', 'C', 'E-', 'F', 'C', 'G', 'C', 'C', 'Dm', 'F', 'C', 'F', 'G', 'G', 'Dm', 'F', 'C', 'G', 'G', 'Dm', 'F', 'C', 'F', 'G', 'G', 'Dm', 'F', 'C', 'F', 'G', 'C', 'C(add9)', 'C', 'E-', 'F', 'C', 'G', 'C', 'C(add9)', 'C', 'E-', 'F', 'C', 'G', 'C', 'F', 'C', 'G', 'C', 'C', 'C(add9)', 'C', 'C(add9)']"
copyrighted content — ask author for info.,"['F', 'A-', 'C', 'F', 'A-', 'C', 'F', 'A-', 'C', 'G', 'F', 'A-', 'C', 'F', 'A-', 'C', 'F', 'A-', 'C', 'G', 'A-', 'G', 'C', 'A-', 'G', 'C', 'A-', 'G', 'C', 'F', 'G', 'A-', 'G', 'C', 'A-', 'G', 'C', 'A-', 'G', 'C', 'F', 'G', 'F', 'C', 'G', 'C', 'F', 'G', 'A-', 'F', 'G', 'C', 'F', 'G', 'A-', 'F', 'G', 'F', 'A-', 'C', 'F', 'A-', 'C', 'F', 'A-', 'C', 'F', 'G', 'A-', 'G', 'C', 'A-', 'G', 'C', 'A-', 'G', 'C', 'F', 'G', 'A-', 'G', 'C', 'A-', 'G', 'C', 'A-', 'G', 'C', 'F', 'G', 'F', 'C', 'G', 'F', 'C', 'G', 'C', 'F', 'G', 'A-', 'F', 'G', 'C', 'F', 'G', 'A-', 'F', 'G', 'C', 'F', 'G', 'A-', 'F', 'G', 'C', 'F', 'G', 'A-', 'F', 'G', 'A-', 'G', 'C', 'A-', 'G', 'C', 'A-', 'G', 'C', 'F', 'G', 'F', 'C', 'G', 'C', 'F', 'G', 'A-', 'F', 'G', 'C', 'F', 'G', 'A-', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'A-', 'F', 'G', 'C', 'F', 'G', 'A-', 'F', 'G', 'C', 'F', 'G', 'A-', 'F', 'G', 'C', 'F', 'G', 'A-', 'F', 'G', 'C', 'F', 'G', 'A-', 'F', 'G', 'G', 'G']"
copyrighted content — ask author for info.,"['C', 'G', 'F', 'C', 'G', 'F', 'C', 'G', 'F', 'C', 'G', 'F', 'F', 'Dm', 'G', 'Dm', 'F', 'Dm', 'G', 'Dm', 'F', 'C', 'G', 'F', 'C', 'G', 'F', 'C', 'G', 'F', 'C', 'G', 'F', 'C', 'G', 'F', 'F', 'Dm', 'G', 'Dm', 'F', 'Dm', 'G', 'Dm', 'F', 'C', 'G', 'F', 'Dm', 'F', 'C', 'G', 'Dm', 'F', 'C', 'G', 'F', 'C', 'G', 'F', 'C', 'G', 'F', 'C', 'G', 'F', 'Dm', 'F', 'C', 'G', 'Dm', 'F', 'C', 'G', 'F', 'Dm', 'C', 'G', 'F']"
copyrighted content — ask author for info.,"['C4', 'C', 'C4', 'C', 'G', 'F', 'G', 'C', 'C4', 'C', 'G', 'C', 'C4', 'C', 'G', 'C', 'C4', 'C', 'G', 'F', 'G', 'C', 'C4', 'C', 'G', 'C', 'C4', 'C', 'G', 'C', 'C4', 'C', 'G', 'F', 'G', 'C', 'C4', 'C', 'G', 'F', 'G', 'C', 'C4', 'C', 'G', 'C', 'C', 'C4', 'C', 'G', 'C', 'C4', 'C', 'G', 'F', 'G', 'C', 'C4', 'C', 'G', 'F', 'G', 'C', 'C4', 'C', 'G', 'C', 'C4', 'C', 'G', 'C', 'C4', 'C', 'G', 'F', 'G', 'C', 'C4', 'C', 'G', 'F', 'G', 'C', 'C4', 'C', 'G', 'F', 'G', 'C']"
copyrighted content — ask author for info.,"['C', 'F', 'C', 'C', 'F', 'C', 'G', 'C', 'F', 'G', 'F', 'G', 'F', 'G', 'C', 'F', 'G', 'F', 'G', 'F', 'G', 'C', 'F', 'G', 'F', 'G', 'F', 'G', 'C']"
copyrighted content — ask author for info.,"['G', 'F', 'C', 'C', 'G', 'F', 'C', 'C', 'C', 'G', 'F', 'C', 'C', 'C', 'G', 'F', 'C', 'C', 'C', 'G', 'F', 'C', 'C', 'C', 'G', 'F', 'C', 'C', 'C', 'G', 'F', 'G', 'F', 'G', 'F', 'C', 'C', 'C', 'G', 'F', 'C', 'C', 'C', 'G', 'F', 'C', 'C', 'C', 'G', 'F', 'C', 'C', 'C', 'G', 'F', 'C', 'C', 'C', 'G', 'F', 'G', 'F', 'G', 'F', 'C', 'C', 'C', 'G', 'F', 'C', 'C', 'C', 'G', 'F', 'G', 'F', 'G', 'F', 'C', 'C', 'C', 'G', 'F', 'C', 'C', 'C', 'G', 'F', 'C', 'C', 'C', 'G', 'F', 'C', 'C', 'C', 'G', 'F', 'C', 'C', 'C', 'G', 'F', 'G', 'F', 'G', 'F', 'G', 'F', 'G', 'F', 'G', 'F', 'C', 'C', 'C', 'G', 'F', 'C', 'C', 'C', 'G', 'F', 'C', 'C', 'C']"
