chords,count
C,14432
F,13407
G,13185
a,11324
d,2898
E-,1834
F2,878
Am7,740
Em7,199
D7sus4,155
CM9,148
G7sus4,147
Dm7,140
Fsus2,132
C/B,122
G7,113
G4,64
G2,59
Csus4,54
C/A,38
G11,25
Cadd2add9,23
G6,20
Dsus2,18
G5sus2sus4,16
C5add6,16
Csus2sus4,15
a'/B,15
Gsus4/B,14
Ds4,14
Asus2,11
C5sus2sus4,9
d'sus4,9
Csus2,8
Emadd9,8
F5add6,6
G/A,5
F6add9,2
Fadd9,2
F/E,2
E5,1
chords,1
a'6,1
