song URL,,,,,,
copyrighted content — ask author for info.,"[True, ('0sharp', (0, 2, 4, 5, 7, 9, 11)), {0, 2, 4, 5, 7, 9, 11}]",,,"['C', 'F', 'C', 'G/B', 'Am', 'F', 'C', 'F', 'C', 'C', 'F', 'C', 'G/B', 'Am', 'F', 'C', 'F', 'C', 'G/B', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'C', 'F', 'C', 'C', 'G', 'Am', 'F', 'C', 'F', 'C', 'C', 'F', 'C', 'G/B', 'Am', 'F', 'C', 'F', 'C', 'G/B', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Dm', 'G', 'Dm', 'G', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'C', 'F', 'C']",,
copyrighted content — ask author for info.,"[True, ('1sharp/11flat', (7, 9, 11, 0, 2, 4, 6)), {0, 2, 4, 6, 7, 9, 11}]",,,"['G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'C', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'C', 'G', 'D', 'Em', 'C']",,
copyrighted content — ask author for info.,"[True, ('0sharp', (0, 2, 4, 5, 7, 9, 11)), {0, 2, 4, 5, 7, 9, 11}]",,,"['C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C']",,
copyrighted content — ask author for info.,"[True, ('0sharp', (0, 2, 4, 5, 7, 9, 11)), {0, 2, 4, 5, 7, 9, 11}]",,,"['C', 'G', 'Am', 'Am', 'C', 'G', 'Am', 'Am', 'C', 'G', 'Am', 'C', 'G', 'Am', 'C', 'G', 'Am', 'C', 'G', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'Asus2', 'F', 'G', 'Em', 'Am', 'Asus2', 'F', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'C', 'G', 'Am', 'C', 'G', 'Am', 'C', 'G', 'Am', 'C', 'G', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'Asus2', 'F', 'G', 'Em', 'Am', 'Asus2', 'F', 'G', 'Em', 'Am', 'Asus2', 'F', 'G', 'Em', 'Am', 'Asus2', 'F', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Em', 'Am', 'Asus2', 'F', 'G', 'Em', 'Am', 'Asus2', 'F', 'G', 'Em', 'Am', 'Asus2', 'F', 'G', 'Em', 'Am', 'Asus2', 'F', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'Asus2', 'F']",,
copyrighted content — ask author for info.,"[True, ('1sharp/11flat', (7, 9, 11, 0, 2, 4, 6)), {0, 2, 4, 6, 7, 9, 11}]",,,"['C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'D', 'D', 'D', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G']",,
copyrighted content — ask author for info.,"[True, ('1sharp/11flat', (7, 9, 11, 0, 2, 4, 6)), {0, 2, 4, 6, 7, 9, 11}]",,,"['C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'D', 'C', 'G', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'D', 'C', 'G', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'D', 'C', 'G', 'D', 'C', 'G', 'Em', 'D', 'C', 'G', 'Em', 'D']",,
copyrighted content — ask author for info.,"[True, ('0sharp', (0, 2, 4, 5, 7, 9, 11)), {0, 4, 5, 7, 9}]","[True, ('11sharps/1flat', (5, 7, 9, 10, 0, 2, 4)), {0, 4, 5, 7, 9}]",,"['Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C', 'Am7', 'F', 'C']",,
copyrighted content — ask author for info.,"[True, ('0sharp', (0, 2, 4, 5, 7, 9, 11)), {0, 2, 4, 5, 7, 9, 11}]",,,"['C', 'Dm', 'Am', 'Am7/G', 'Am', 'Am7/G', 'Am', 'Am7/G', 'Am', 'Am7/G', 'C', 'Dm', 'Am', 'Am7/G', 'Am', 'Am7/G', 'Am', 'Am7/G', 'Am', 'Am7/G', 'C', 'Dm', 'Am', 'Am7/G', 'Am', 'Am7/G', 'Am', 'Am7/G', 'C', 'Dm', 'Am', 'Am7/G', 'Am', 'Am7/G', 'Am', 'Am7/G', 'C', 'Dm', 'Am', 'Am7/G', 'Am', 'Am7/G', 'Am', 'Am7/G', 'C', 'Dm', 'Am', 'Am7/G', 'Am', 'Am7/G', 'Am', 'Am7/G', 'F', 'Dm', 'Am', 'F', 'Dm', 'G', 'C', 'Dm', 'Am', 'F', 'C', 'Dm', 'Am', 'F', 'C', 'Dm', 'Am', 'Am7/G', 'Am', 'Am7/G', 'Am', 'Am7/G', 'C', 'Dm', 'Am', 'Am7/G', 'Am', 'Am7/G', 'Am', 'Am7/G', 'C', 'Dm', 'Am', 'Am7/G', 'Am', 'Am7/G', 'Am', 'Am7/G', 'F', 'Dm', 'Am', 'Am7/G', 'Am', 'Am7/G', 'F', 'Dm', 'G', 'C', 'Dm', 'Am', 'F', 'C', 'Dm', 'Am', 'F', 'C', 'Dm', 'Am', 'Am7/G', 'Am', 'Am7/G', 'Am', 'Am7/G', 'F', 'Am', 'Dm', 'Em', 'F', 'Am', 'Dm', 'Dm', 'F', 'Am', 'Dm', 'F', 'G', 'C', 'Dm', 'Am', 'F', 'C', 'Dm', 'Am', 'F', 'C', 'Dm', 'Am', 'F', 'C', 'Dm', 'Am', 'F', 'C', 'Dm', 'Am', 'F']",,
copyrighted content — ask author for info.,"[True, ('0sharp', (0, 2, 4, 5, 7, 9, 11)), {0, 2, 4, 5, 7, 9, 11}]",,,"['C', 'Dm', 'Em', 'F', 'F', 'C', 'Am', 'G', 'G', 'Dm7', 'C', 'Em', 'F', 'C', 'Em', 'F', 'C', 'Em', 'F', 'C', 'Em', 'F', 'Am', 'G', 'F', 'Dm7', 'C', 'F', 'G', 'C', 'C', 'Em', 'F', 'C', 'Em', 'F', 'Am', 'G', 'F', 'Dm7', 'C', 'F', 'G', 'C', 'Dm', 'F', 'C', 'G', 'Dm', 'F', 'C', 'G', 'C', 'Em', 'F', 'G', 'C', 'Em', 'F', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'C', 'Em', 'F', 'G', 'C', 'Em', 'F', 'C', 'Em', 'F', 'C', 'Em', 'F', 'G', 'Am', 'G', 'F', 'C', 'F', 'G', 'C', 'Dm', 'F', 'C', 'G', 'Dm', 'F', 'C', 'G', 'C', 'Em', 'F', 'G', 'C', 'Em', 'F', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'C', 'Em', 'F', 'C', 'Em', 'F', 'C', 'Em', 'F', 'Am', 'G', 'F', 'C', 'Em', 'Fadd9', 'C', 'Em', 'Fadd9', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'C']",,
copyrighted content — ask author for info.,"[True, ('1sharp/11flat', (7, 9, 11, 0, 2, 4, 6)), {0, 2, 4, 6, 7, 9, 11}]",,,"['C', 'G', 'G', 'G/F#', 'Em', 'Cadd9', 'G', 'G', 'G/F#', 'Em', 'Cadd9', 'G', 'A7sus4', 'G', 'G/F#', 'Em', 'Cadd9', 'G', 'Am7', 'C', 'G', 'D/F#', 'Am7', 'C', 'G', 'D/F#', 'Em', 'Cadd9', 'G', 'Em', 'Cadd9', 'G', 'Em', 'Cadd9', 'G', 'Em', 'Cadd9', 'G', 'D/F#', 'Em', 'Cadd9', 'G', 'Em', 'Cadd9', 'G', 'G/F#', 'G', 'G/F#', 'Em', 'Cadd9', 'G', 'A7sus4', 'G', 'G/F#', 'Em', 'Cadd9', 'G', 'Am7', 'C', 'G', 'D/F#', 'Am7', 'C', 'G', 'D/F#', 'Em', 'Cadd9', 'G', 'Em', 'Cadd9', 'G', 'Em', 'Cadd9', 'G', 'Em', 'Cadd9', 'G', 'D/F#', 'Am7', 'Am7', 'C', 'Em', 'G/F#', 'G', 'Am7', 'C', 'Dadd4', 'Em', 'C', 'G', 'D/F#', 'Em', 'C', 'G', 'D/F#', 'Am7', 'C', 'G', 'D/F#', 'Am7', 'C', 'G', 'D/F#', 'Em', 'Cadd9', 'G', 'Em', 'Cadd9', 'G', 'Em', 'Cadd9', 'G', 'Em', 'Cadd9', 'G', 'D/F#', 'Em', 'Cadd9', 'G', 'Em', 'Cadd9', 'G', 'G/F#', 'Em', 'Cadd9', 'G', 'G/F#', 'Em', 'Cadd9', 'G', 'D/F#', 'G']",,
