bigram Result
"('F', 'C')",361
"('C', 'G')",335
"('a', 'F')",290
"('G', 'a')",287
"('G', 'F')",284
"('G', 'C')",280
"('a', 'G')",242
"('F', 'G')",235
"('F', 'a')",226
"('C', 'F')",224
"('C', 'a')",206
"('C', 'C')",194
"('a', 'C')",147
"('F', 'F')",114
"('a', 'a')",102
"('d', 'F')",99
"('G', 'G')",97
"('G', 'd')",91
"('C', 'd')",77
"('F', 'd')",74
"('d', 'a')",68
"('e', 'F')",61
"('d', 'C')",54
"('C', 'e')",51
"('d', 'G')",50
"('a', 'd')",48
"('e', 'a')",47
"('a', 'e')",36
"('F9', 'C')",33
"('G', 'e')",29
"('F', 'e')",26
"('e', 'C')",26
"('G', 'a7')",25
"('C', 'F9')",23
"('d', 'd')",22
"('C', 'a7')",21
"('G', 'F9')",19
"('a7', 'F9')",17
"('a7', 'G')",17
"('F9', 'G')",17
"('a7', 'F')",16
"('d', 'e')",16
"('a7', 'C')",16
"('Gsus4', 'G')",15
"('C', 'C7')",15
"('e', 'G')",14
"('F9', 'a7')",11
"('e', 'd')",11
"('C', 'Gsus4')",10
"('a', 'F9')",10
"('d7', 'F')",10
"('C7', 'a')",9
"('F', 'Gsus4')",8
"('G', 'd7')",8
"('F9', 'F9')",8
"('F', 'a7')",7
"('C', 'Csus4')",7
"('e7', 'a')",6
"('Csus4', 'C')",6
"('G', 'Dsus4')",6
"('C9', 'G')",6
"('e', 'e')",6
"('F', 'd7')",5
"('d7', 'C')",5
"('C7', 'C')",5
"('Gsus4', 'a')",5
"('C', 'e7')",5
"('F9', 'a')",5
"('a7', 'a7')",5
"('a', 'Gsus4')",5
"('G', 'C9')",5
"('a', 'a7')",4
"('C', 'd7')",4
"('d7', 'G')",4
"('d', 'a7')",4
"('Gsus4', 'F')",4
"('F', 'G7')",4
"('G7', 'F')",4
"('e7', 'C9')",4
"('Dsus4', 'e7')",4
"('Fsus2', 'C')",4
"('F9', 'F')",4
"('e7', 'F')",4
"('G', 'e7')",4
"('G7', 'C')",4
"('C', 'D7sus4')",3
"('Fsus2', 'G')",3
"('e7', 'C')",3
"('G7sus', 'C')",3
"('e7', 'Dsus4')",3
"('Dsus4', 'C9')",3
"('C9', 'e7')",3
"('Gsus4', 'C')",3
"('F9', 'Gsus4')",3
"('Gsus4', 'F9')",3
"('F', 'C7')",3
"('Dsus4', 'G')",3
"('C', 'G7')",3
"('D7sus4', 'C')",2
"('a', 'C7')",2
"('a7', 'd7')",2
"('a7', 'C7')",2
"('C7', 'a7')",2
"('F', 'Fsus2')",2
"('a', 'e7')",2
"('Gsus2', 'C')",2
"('C', 'Gsus2')",2
"('Gsus2', 'a')",2
"('G7sus', 'a')",2
"('G7sus', 'G')",2
"('F', 'G7sus')",2
"('a', 'a9')",2
"('Csus2', 'C')",2
"('C', 'Csus2')",2
"('Cadd6', 'F')",2
"('Csus4', 'a')",2
"('Gsus4', 'Gsus4')",2
"('e7', 'a7')",2
"('Gsus4', 'a7')",2
"('C', 'Fsus2')",2
"('e', 'Fsus2')",2
"('G', 'Fsus2')",2
"('G7', 'a')",2
"('d', 'd7')",2
"('C9', 'a')",2
"('F', 'C9')",2
"('d7', 'a')",2
"('C7', 'Cadd6')",2
"('A5', 'G5')",2
"('a', 'Asus2')",1
"('Asus2', 'F')",1
"('a7', 'a')",1
"('F11', 'a')",1
"('e', 'F11')",1
"('F11', 'C')",1
"('d7', 'd7')",1
"('Gsus2', 'G')",1
"('a', 'G7sus')",1
"('G', 'G7sus')",1
"('C', 'G7sus')",1
"('a9', 'a')",1
"('G', 'G9')",1
"('G9', 'G')",1
"('C', 'C5sus2sus4')",1
"('Csus2', 'a7')",1
"('C5sus2sus4', 'C')",1
"('a', 'C5sus2sus4')",1
"('C5sus2sus4', 'a7')",1
"('a7', 'C5sus2sus4')",1
"('Csus2', 'a')",1
"('G', 'Cadd6')",1
"('F', 'F13')",1
"('F13', 'e7')",1
"('C', 'C13')",1
"('C13', 'F')",1
"('G', 'C13')",1
"('a7', 'Gsus4')",1
"('F9', 'd')",1
"('Fsus2', 'a7')",1
"('G', 'G7')",1
"('d', 'G7')",1
"('d11', 'F')",1
"('F', 'd11')",1
"('C5add6', 'a')",1
"('d', 'C5add6')",1
"('F7', 'C')",1
"('F9', 'F7')",1
"('C7', 'd')",1
"('C9', 'Dsus4')",1
"('Dsus4', 'Dsus4')",1
"('Dsus4', 'e')",1
"('E13', 'Dsus4')",1
"('Dsus4', 'C')",1
"('E13', 'C')",1
"('G', 'E13')",1
"('C', 'Dsus4')",1
"('C', 'E13')",1
"('a7', 'C9')",1
"('Csus4', 'e')",1
"('e7', 'd7')",1
"('a7', 'e7')",1
"('F5add6', 'C')",1
"('a', 'F5add6')",1
"('F5add6', 'F')",1
"('D7sus4', 'a7')",1
"('C', 'C5add6')",1
"('C5add6', 'd')",1
"('Fsus2', 'a')",1
"('a7', 'e')",1
"('C5add6', 'G')",1
"('C5add6', 'F9')",1
"('G', 'C5add6')",1
"('C5add6', 'C')",1
"('dsus2', 'd')",1
"('d', 'dsus2')",1
"('a9', 'C')",1
"('G', 'Gsus4')",1
"('d7', 'd')",1
"('Gsus4', 'd7')",1
"('Gsus2', 'Fsus2')",1
"('Fsus2', 'Gsus2')",1
"('a', 'd7')",1
"('a7', 'd')",1
"('Cadd6', 'C')",1
"('C', 'Cadd6')",1
"('a', 'Fsus2')",1
"('G7', 'd')",1
"('C7', 'F')",1
"('F', 'F9')",1
"('Gadd6', 'a')",1
"('Gadd6', 'Gadd6')",1
"('G', 'Gadd6')",1
"('F5', 'A5')",1
"('G5', 'F5')",1
"('C5', 'C')",1
"('C5', 'G5')",1
"('F', 'A5')",1
"('F5', 'C5')",1
"('A5', 'C5')",1
"('F5', 'C')",1
"('F5', 'G5')",1
"('G7sus', 'F')",1
"('E13', 'C9')",1
"('C9', 'E13')",1
"('G', 'F7')",1
"('e7', 'e')",1
"('e', 'e7')",1
"('Cadd6', 'G')",1
"('a', 'G7')",1
"('G7', 'Gsus2sus4')",1
"('Gsus2sus4', 'C')",1
"('G', 'Gsus2sus4')",1
"('Gsus2sus4', 'G')",1
"('Gsus2sus4', 'F')",1
"('C9', 'C')",1
"('C', 'C9')",1
"('e7', 'e7')",1
"('F', 'e7')",1
"('a', 'C9')",1
"('e7', 'G')",1
"('C9', 'C9')",1
"('G5', 'A5')",1
"('e', 'F9')",1
"('F9', 'G5')",1
"('F9', 'a11')",1
"('D7sus4', 'F9')",1
"('a11', 'C')",1
"('A5', 'a11')",1
"('C7', 'F9')",1
"('F9', 'Gsus2')",1
trigram Result
"('F', 'C', 'G')",246
"('a', 'F', 'C')",214
"('C', 'G', 'a')",200
"('G', 'a', 'F')",198
"('G', 'F', 'C')",174
"('a', 'G', 'F')",147
"('C', 'G', 'F')",136
"('F', 'a', 'G')",135
"('F', 'G', 'C')",130
"('F', 'G', 'a')",126
"('C', 'F', 'C')",126
"('G', 'C', 'F')",113
"('F', 'C', 'a')",113
"('a', 'F', 'G')",109
"('C', 'G', 'C')",106
"('F', 'C', 'F')",105
"('G', 'F', 'a')",102
"('G', 'C', 'G')",99
"('a', 'G', 'C')",99
"('G', 'C', 'C')",98
"('F', 'C', 'C')",95
"('G', 'F', 'G')",92
"('C', 'F', 'a')",87
"('G', 'a', 'G')",86
"('C', 'F', 'G')",85
